rank	TF	cluster1_mean_zscore	cluster2_mean_zscore	t_statistic	pval	FDR	logp
422	ENSG00000204828_LINE10528_FOXD4L2_I_N1	0.292460697368421	0.852217091129032	-3.09954995032725	0.00235731212742577	0.0043798660676075	2.62758290952321
423	ENSG00000100393_LINE3625_EP300_D	-0.127430646052632	-0.670556338709677	3.10205136787271	0.00236019659547535	0.0043798660676075	2.6270518204307
424	ENSG00000107485_LINE2093_GATA3_D_N1	1.12009239605263	0.53370035483871	3.10012966930613	0.00238099639433092	0.00440804378104675	2.62324126226978
425	ENSG00000184486_LINE2678_POU3F2_D_N1	-0.0270748026315789	0.490091374193548	-3.09400651329601	0.00239826038957975	0.0044295583064343	2.62010366543304
426	ENSG00000170608_LINE2016_FOXA3_D	0.306574684210526	0.939415177419355	-3.09552296167177	0.00250823594598815	0.00462180700609486	2.60063161249007
427	ENSG00000123307_LINE286_NEUROD4_I_N2	-0.262094973684211	-0.769590129032258	3.07860187280209	0.00256809051982139	0.00470058961597671	2.59038967236094
428	ENSG00000164600_LINE423_NEUROD6_I_N2	-0.262094973684211	-0.769590129032258	3.07860187280209	0.00256809051982139	0.00470058961597671	2.59038967236094
429	ENSG00000179361_LINE51_ARID3B_I	-0.233155832894737	0.329707366129032	-3.07199306793442	0.00256895567433256	0.00470058961597671	2.5902433891392
430	ENSG00000178860_LINE283_MSC_D	-0.464330052631579	-0.974916935483871	3.07358981507287	0.00258121011016482	0.00471202862521136	2.58817664250332
431	ENSG00000166949_LINE3324_SMAD3_D_N1	-0.131899307894737	-0.711409661774194	3.06476053904586	0.0026290698126036	0.00477059975923689	2.58019788143797
432	ENSG00000120693_LINE19390_SMAD9_I_N1	-0.131899307894737	-0.711409661774194	3.06476053904586	0.0026290698126036	0.00477059975923689	2.58019788143797
433	ENSG00000181449_LINE3440_SOX2_D_N2	-0.398721157894737	0.165031580645161	-3.06705399127466	0.00263152718042038	0.00477059975923689	2.57979213989879
434	ENSG00000080298_LINE3238_RFX3_D_N2	0.0527221315789474	-0.596117688709677	3.0606745873991	0.00267780916484822	0.00484331719270781	2.5722203763929
435	ENSG00000134954_LINE1860_ETS1_D_N2	-0.378343871052632	0.167557757258065	-3.06614172475322	0.00268735592496338	0.00484941053152902	2.57067480993053
436	ENSG00000118513_LINE2845_MYB_D_N1	0.542609092105263	-0.0339421774193548	3.05589756432046	0.00272744970018116	0.00491047245177942	2.56424324995509
437	ENSG00000072736_LINE3185_NFATC3_D_N2	0.6952085	0.152959048387097	3.05603073898826	0.00273658942313583	0.00491565308152418	2.56279035591178
438	ENSG00000188290_LINE301_HES4_I	-0.329833394736842	0.213103483870968	-3.05424070691899	0.00276066573038014	0.00494757893547703	2.55898617584531
439	ENSG00000151090_LINE3021_THRB_D_N1	0.851119368421053	0.31757564516129	3.04008698804875	0.00283931868725306	0.00507694710584337	2.54678585920085
440	ENSG00000142539_LINE1877_SPIB_D_N1	-3.01401894736842	-4.0352579516129	3.05461095537993	0.0028579490887855	0.00509864564630717	2.54394551195389
441	ENSG00000064835_LINE2641_POU1F1_D_N1	-0.282436078947368	0.257116590322581	-3.03308883269051	0.00293153061799136	0.00521805753265661	2.5329055655231
442	ENSG00000166888_LINE3492_STAT6_D_N1	-1.05845594736842	-1.772769	3.03528258104555	0.00295350226694372	0.0052452725238711	2.52966269146583
443	ENSG00000111783_LINE3247_RFX4_D_N1	0.263158815789474	-0.245258370967742	3.02061995347648	0.0030226720095263	0.00534671078796599	2.51960897560779
444	ENSG00000122691_LINE162_TWIST1_D	-1.04883167671053	-0.362279532258065	-3.03758377187664	0.00302424272778884	0.00534671078796599	2.51938335499992
445	ENSG00000164651_LINE1050_SP8_D	0.0887791315789474	0.586855483870968	-3.01462855512882	0.00308613051734905	0.00541950703230531	2.51058571088277
446	ENSG00000170374_LINE1129_SP7_I	0.0887791315789474	0.586855483870968	-3.01462855512882	0.00308613051734905	0.00541950703230531	2.51058571088277
447	ENSG00000217236_LINE1567_SP9_I	0.0887791315789474	0.586855483870968	-3.01462855512882	0.00308613051734905	0.00541950703230531	2.51058571088277
448	ENSG00000108788_LINE134_MLX_D	-0.541446710526316	-0.0183562677419355	-3.00938969173729	0.00313581145241528	0.00549445911463561	2.50365005811685
449	ENSG00000010818_LINE598_HIVEP2_D	0.187933342105263	-0.405925435483871	3.00535845354153	0.00317339036698243	0.00553559111364211	2.49847650092243
450	ENSG00000127124_LINE1226_HIVEP3_I_N1	0.187933342105263	-0.405925435483871	3.00535845354153	0.00317339036698243	0.00553559111364211	2.49847650092243
451	ENSG00000091010_LINE2645_POU4F3_D	-0.00146138157894736	0.517252370967742	-3.0112601240465	0.00320566499933722	0.00557949139003568	2.49408186455861
452	ENSG00000171169_LINE2768_NAIF1_I	-0.713756013157895	-0.26855364516129	-2.99883605035846	0.00323532247555818	0.00561376331868275	2.49008242523465
453	ENSG00000197576_LINE16115_HOXA4_I_N1	0.387834038157895	0.861082580645161	-2.99792205104092	0.00323965887041131	0.00561376331868275	2.48950071772478
454	ENSG00000143390_LINE3262_RFX5_D_N3	0.145605293421053	-0.502534580645161	2.98689852368016	0.00334439159958611	0.00572116694162097	2.47568287609482
455	ENSG00000087903_LINE3242_RFX2_D_N2	0.239057280263158	-0.37732179516129	2.9869555461172	0.00335717955950554	0.00572116694162097	2.47402542979251
456	ENSG00000148516_LINE581_ZEB1_D_N5	-1.73790971052632	-1.12137393548387	-2.98974152545525	0.0033636715175824	0.00572116694162097	2.47318642222812
457	ENSG00000170122_LINE2930_FOXD4_I_N8	0.130159131578947	0.667051177419355	-2.98493291669637	0.00338707215257885	0.00572116694162097	2.47017555176603
458	ENSG00000184492_LINE3375_FOXD4L1_I_N8	0.130159131578947	0.667051177419355	-2.98493291669637	0.00338707215257885	0.00572116694162097	2.47017555176603
459	ENSG00000187559_LINE3786_FOXD4L3_I_N10	0.130159131578947	0.667051177419355	-2.98493291669637	0.00338707215257885	0.00572116694162097	2.47017555176603
460	ENSG00000204779_LINE4060_FOXD4L5_I_N10	0.130159131578947	0.667051177419355	-2.98493291669637	0.00338707215257885	0.00572116694162097	2.47017555176603
461	ENSG00000204793_LINE4197_FOXD4L6_I_N10	0.130159131578947	0.667051177419355	-2.98493291669637	0.00338707215257885	0.00572116694162097	2.47017555176603
462	ENSG00000129654_LINE6865_FOXJ1_I_N8	0.130159131578947	0.667051177419355	-2.98493291669637	0.00338707215257885	0.00572116694162097	2.47017555176603
463	ENSG00000184659_LINE9173_FOXD4L4_I_N10	0.130159131578947	0.667051177419355	-2.98493291669637	0.00338707215257885	0.00572116694162097	2.47017555176603
464	ENSG00000204828_LINE10582_FOXD4L2_I_N10	0.130159131578947	0.667051177419355	-2.98493291669637	0.00338707215257885	0.00572116694162097	2.47017555176603
465	ENSG00000102145_LINE2074_GATA1_D_N1	5.71503184210526	4.56554032258065	2.98429772880039	0.00338910134027393	0.00572116694162097	2.46991544477615
466	ENSG00000215271_LINE2566_HOMEZ_D	0.0171959605263158	0.542811942903226	-2.98771526685339	0.00344641645995479	0.00580543620837142	2.46263224420312
467	ENSG00000198815_LINE2058_FOXJ3_D_N1	0.575547210526316	1.14672877419355	-2.97394646361104	0.00351219816032996	0.00590357586631357	2.45442098891912
468	ENSG00000125813_LINE3161_PAX1_D	0.169515406578947	-0.309932059677419	2.96827368717057	0.00359326764995559	0.00602693812143269	2.44451043251158
469	ENSG00000135100_LINE2344_HNF1A_D_N4	0.4311823	0.8928476	-2.96034959392643	0.00363973833661141	0.00609186595371008	2.43892983696921
470	ENSG00000130182_LINE911_ZSCAN10_I	-0.936559171052632	-1.43576579032258	2.95305482931165	0.00372676021547047	0.0062242440214626	2.42866854941093
471	ENSG00000163435_LINE1920_ELF3_D_N1	-2.44908906578947	-3.28733483870968	2.94514992849969	0.00391211434755	0.00651994078430213	2.40758845966557
472	ENSG00000186951_LINE3123_PPARA_D_N1	0.569985657894737	0.0845253290322581	2.93474676519054	0.00393886617417849	0.00655061756095732	2.40462877440872
473	ENSG00000160967_LINE1704_CUX1_D_N1	-0.373540039473684	0.160525387096774	-2.94303724725054	0.00398224109388031	0.00660875157774836	2.39987245034271
474	ENSG00000108924_LINE356_HLF_D_N4	-1.93679347368421	-1.46301417741935	-2.93006539707184	0.00400262504203414	0.00662856599693313	2.3976550918341
475	ENSG00000146618_LINE224_FERD3L_I	-0.979510513157895	-1.53528290322581	2.93422372920723	0.00401420912265864	0.00663375460516935	2.39640000642477
476	ENSG00000180828_LINE287_BHLHE22_D	1.04557698552632	0.477511629032258	2.92710831846539	0.00410676638529805	0.00677245400220289	2.38650000142237
477	ENSG00000203883_LINE3462_SOX18_D_N1	-0.158611013157895	0.335693225806452	-2.91600983910805	0.00424822115406093	0.00699103950607731	2.37179288281918
478	ENSG00000118513_LINE2848_MYB_D_N2	0.682007678947368	0.152961322580645	2.90257219064821	0.00434249990593039	0.00713123813653834	2.36226018228879
479	ENSG00000090447_LINE107_TFAP4_D_N2	-0.988688052631579	-1.52146641935484	2.90275459290264	0.00437116505444415	0.00716332590557272	2.35940279431544
480	ENSG00000185551_LINE3107_NR2F2_D_N1	0.293463223684211	-0.194252022580645	2.88760247399283	0.00453734755617717	0.00742016953090882	2.34319795294717
481	ENSG00000010030_LINE1801_ETV7_D	-1.75709159210526	-2.50684983870968	2.89286637135405	0.00464355468746404	0.00757806814721363	2.33314943536974
482	ENSG00000089094_LINE1718_KDM2B_D	-0.500974464473684	0.00159382258064517	-2.8816580235212	0.00467781255366058	0.00761299651173196	2.32995718495138
483	ENSG00000074047_LINE632_GLI2_D_N2	0.0148289565789474	-0.469746722580645	2.87577461800198	0.00468918052873427	0.00761299651173196	2.32890304703853
484	ENSG00000101412_LINE1763_E2F1_D_N3	-0.0762212597368421	0.402177612903226	-2.87893463101129	0.00469405284231294	0.00761299651173196	2.32845202573109
485	ENSG00000119950_LINE156_MXI1_D_N1	-0.460431131578947	0.0840062419354839	-2.87168414277215	0.00475667029863171	0.00769864563241901	2.32269694999848
486	ENSG00000197905_LINE3585_TEAD4_D_N1	-0.516331157894737	-0.0296799677419355	-2.86189361546035	0.00489895553617847	0.00791261885615894	2.30989650226238
487	ENSG00000204366_LINE1521_ZBTB12_I	-0.285634715789474	0.112908025806452	-2.85474489098542	0.0050222461615569	0.00802524487271005	2.29910200448932
488	ENSG00000206366_LINE1540_AL8448538_I	-0.285634715789474	0.112908025806452	-2.85474489098542	0.0050222461615569	0.00802524487271005	2.29910200448932
489	ENSG00000234196_LINE1597_CR7597843_I	-0.285634715789474	0.112908025806452	-2.85474489098542	0.0050222461615569	0.00802524487271005	2.29910200448932
490	ENSG00000234852_LINE1601_CR3882194_I	-0.285634715789474	0.112908025806452	-2.85474489098542	0.0050222461615569	0.00802524487271005	2.29910200448932
491	ENSG00000237900_LINE1611_AL66283413_I	-0.285634715789474	0.112908025806452	-2.85474489098542	0.0050222461615569	0.00802524487271005	2.29910200448932
492	ENSG00000173153_LINE3073_ESRRA_D_N4	0.473870986842105	-0.0276535967741935	2.85182917717955	0.00503002770835828	0.00802524487271005	2.29842962258742
493	ENSG00000007372_LINE2608_PAX6_D_N1	-0.162574302631579	-0.646128548387097	2.84640868671378	0.00514035735594101	0.00818463678023946	2.28900668794665
494	ENSG00000171606_LINE1148_ZNF274_D_N1	-0.131044763157895	-0.624215016129032	2.84215998237328	0.00519569960402112	0.00825600796160159	2.28435596616085
495	ENSG00000106031_LINE2219_HOXA13_D_N2	-0.00689753947368422	0.469788290322581	-2.83680000415355	0.00527371437250147	0.00836304480820661	2.27788339555238
496	ENSG00000177485_LINE1215_ZBTB33_D_N1	0.279318052631579	-0.209278129032258	2.83284131123517	0.00531701191436662	0.00841470654897314	2.27433236651714
497	ENSG00000178403_LINE282_NEUROG2_D_N2	0.769066828947368	0.255810914516129	2.83044161610742	0.00537651364950844	0.00846690463559204	2.26949924730338
498	ENSG00000176692_LINE2032_FOXC2_D_N1	0.0922766447368421	0.594837532258064	-2.83158173294236	0.00538011570342926	0.00846690463559204	2.26920838440414
499	ENSG00000184481_LINE2040_FOXO4_D_N1	0.436956527631579	0.982433580645161	-2.83597118759409	0.00538235322640816	0.00846690463559204	2.26902780429688
500	ENSG00000151702_LINE1884_FLI1_D_N2	-0.862461855263158	-1.42228470967742	2.83197136919866	0.00540175142098686	0.00848042482504192	2.26746540514999
501	ENSG00000090447_LINE108_TFAP4_D_N2	-0.0178526618421053	-0.502466112903226	2.82995083313892	0.00542055335183317	0.00849295681194345	2.26595637667545
502	ENSG00000129911_LINE910_KLF16_D	0.184708856578947	0.618874903225806	-2.82301291640613	0.00550932514791628	0.00861484970712095	2.25890159579171
503	ENSG00000184895_LINE3448_SRY_D_N3	0.34452175	0.831504838709677	-2.81947753674204	0.00557594397605141	0.00870168653987623	2.25368159843479
504	ENSG00000165702_LINE1058_GFI1B_D	-1.22990803947368	-0.636407758064516	-2.8154119387535	0.00565816440020309	0.00881247795597105	2.24732443809787
505	ENSG00000140262_LINE216_TCF12_D_N3	-1.24993411842105	-1.7273799516129	2.81074171134238	0.00568477569816766	0.00883639199683182	2.24528666641509
506	ENSG00000184481_LINE2043_FOXO4_D_N1	-0.0610081842105263	-0.524791548387097	2.7963184465298	0.00592486772769089	0.00919138929054904	2.22732134080734
507	ENSG00000102034_LINE1814_ELF4_D	-1.42502601315789	-0.892721696774194	-2.78757153214669	0.0061696380295301	0.00955222940179221	2.2097403151222
508	ENSG00000126561_LINE3482_STAT5A_D_N1	-0.2635955	0.168617875806452	-2.77299332493528	0.00633496537299022	0.00978889232135721	2.1982557546338
509	ENSG00000184486_LINE2676_POU3F2_D_N1	-0.286766675	0.226698738709677	-2.76860562102664	0.00646627220416382	0.00997215955360026	2.18934601728122
510	ENSG00000103241_LINE1950_FOXF1_D_N2	0.4472454325	0.972208583870968	-2.75417042393054	0.00672346013476506	0.0101886370725912	2.17240716583122
511	ENSG00000170122_LINE2870_FOXD4_I_N7	0.4472454325	0.972208583870968	-2.75417042393054	0.00672346013476506	0.0101886370725912	2.17240716583122
512	ENSG00000184492_LINE3314_FOXD4L1_I_N7	0.4472454325	0.972208583870968	-2.75417042393054	0.00672346013476506	0.0101886370725912	2.17240716583122
513	ENSG00000187559_LINE3727_FOXD4L3_I_N7	0.4472454325	0.972208583870968	-2.75417042393054	0.00672346013476506	0.0101886370725912	2.17240716583122
514	ENSG00000204779_LINE4001_FOXD4L5_I_N7	0.4472454325	0.972208583870968	-2.75417042393054	0.00672346013476506	0.0101886370725912	2.17240716583122
515	ENSG00000204793_LINE4138_FOXD4L6_I_N7	0.4472454325	0.972208583870968	-2.75417042393054	0.00672346013476506	0.0101886370725912	2.17240716583122
516	ENSG00000129654_LINE6807_FOXJ1_I_N3	0.4472454325	0.972208583870968	-2.75417042393054	0.00672346013476506	0.0101886370725912	2.17240716583122
517	ENSG00000184659_LINE9114_FOXD4L4_I_N7	0.4472454325	0.972208583870968	-2.75417042393054	0.00672346013476506	0.0101886370725912	2.17240716583122
518	ENSG00000204828_LINE10523_FOXD4L2_I_N7	0.4472454325	0.972208583870968	-2.75417042393054	0.00672346013476506	0.0101886370725912	2.17240716583122
519	ENSG00000114439_LINE3367_BBX_I	-0.432175815789474	0.0469807435483871	-2.74318626969069	0.00690762189043226	0.0104475442067382	2.16067144287543
520	ENSG00000137265_LINE2749_IRF4_D_N1	-2.54026840789474	-1.97319903225806	-2.74387491110126	0.00695943002246527	0.0104870653073346	2.15742632766452
521	ENSG00000244405_LINE1930_ETV5_D_N1	-1.30336893421053	-1.86049435483871	2.74618427909292	0.00696047179009949	0.0104870653073346	2.15736132233015
522	ENSG00000196092_LINE3170_PAX5_D_N8	-0.111496563394737	-0.592041483870968	2.74121137176301	0.00699394964373034	0.0105173182632267	2.15527749892537
523	ENSG00000163508_LINE3546_EOMES_D_N1	-0.458225665789474	0.0304010967741935	-2.71317142015322	0.00753716262269347	0.0113125162241582	2.12279211423909
524	ENSG00000186951_LINE3124_PPARA_D_N1	0.119950696052632	-0.310823036774194	2.71294664316338	0.00758073673484195	0.0113562029633931	2.12028858535366
525	ENSG00000177468_LINE279_OLIG3_D	0.990203065789474	0.491908532258065	2.70801735206008	0.00771427161079301	0.0115342308847521	2.11270507418245
526	ENSG00000102554_LINE710_KLF5_D	0.765701936842105	0.370935532258065	2.70138400117118	0.00778723723098253	0.0115794013649384	2.10861659472246
527	ENSG00000127528_LINE2741_KLF2_I_N1	0.765701936842105	0.370935532258065	2.70138400117118	0.00778723723098253	0.0115794013649384	2.10861659472246
528	ENSG00000171634_LINE3685_BPTF_D_N1	-0.280566644736842	0.230922322580645	-2.70771889653232	0.00778873650972218	0.0115794013649384	2.10853298794495
529	ENSG00000043039_LINE2171_BARX2_D	-0.163242592105263	0.369385129032258	-2.70118899604731	0.00786359004212452	0.0116685854299976	2.10437913595467
530	ENSG00000198911_LINE308_SREBF2_D_N1	0.243690290789474	-0.258801832258065	2.69911970295975	0.00789345425329403	0.011671810418215	2.10273290365323
531	ENSG00000132170_LINE2990_PPARG_D_N2	-0.575009828947368	-1.06509935483871	2.69683040573349	0.00789550163361068	0.011671810418215	2.10262027226896
532	ENSG00000009950_LINE78_MLXIPL_D_N1	-0.483576210526316	3.36290322580699e-05	-2.69462148189192	0.00801243916966982	0.011822413122339	2.09623525461846
533	ENSG00000116833_LINE2964_NR5A2_D	0.23119845	-0.153805979032258	2.69202845585008	0.00806206768214984	0.0118733220841408	2.09355356020668
534	ENSG00000139613_LINE2855_SMARCC2_D	-0.459822768421053	0.0164751290322581	-2.68365506977192	0.00822201946091189	0.0120862134958151	2.08502149961154
535	ENSG00000111049_LINE482_MYF5_I_N8	-0.856912513157895	-1.32187591935484	2.6810480725306	0.00825008212258265	0.0121047969200314	2.08354172839468
536	ENSG00000118689_LINE1965_FOXO3_D_N1	0.367202723684211	0.817871193548387	-2.67136831496796	0.00857270919832396	0.0125546994476611	2.06688190807138
537	ENSG00000171956_LINE2020_FOXB1_D_N1	-0.0777971447368421	0.377086122580645	-2.66273112509209	0.00883906433540631	0.0129206697880037	2.05359370506347
538	ENSG00000182521_LINE3570_TBPL2_I	-0.148281065789474	0.272412892258065	-2.65619974366926	0.00889904872284156	0.0129841740080234	2.05065641543387
539	ENSG00000115844_LINE2276_DLX2_D_N1	0.0440904381578947	0.554995567741935	-2.64942400894254	0.00917296263190377	0.0133589977684768	2.03749037568362
540	ENSG00000106331_LINE2620_PAX4_D_N1	-0.0388405447368421	-0.487001166129032	2.63205548077444	0.00953562247883873	0.0138414418864741	2.02065095124925
541	ENSG00000106004_LINE2211_HOXA5_D_N1	-0.300466828947368	-0.740602840322581	2.63109169641307	0.00955713238837472	0.0138414418864741	2.01967239796714
542	ENSG00000197576_LINE16098_HOXA4_I_N1	-0.300466828947368	-0.740602840322581	2.63109169641307	0.00955713238837472	0.0138414418864741	2.01967239796714
543	ENSG00000180806_LINE2521_HOXC9_I	-0.125575013157895	0.318383311935484	-2.62667535348394	0.00965535236599983	0.0139579396519791	2.01523187229195
544	ENSG00000169083_LINE3045_AR_D_N1	-0.386757276315789	-0.828936467741936	2.62461653554072	0.00974454248437864	0.0140609793963919	2.01123854661041
545	ENSG00000123358_LINE2973_NR4A1_D	0.30019375	-0.150677112903226	2.61891824141944	0.00988306488343032	0.0142346948788122	2.00510835343371
546	ENSG00000054598_LINE1941_FOXC1_D_N1	0.0365575394736842	0.508268433870968	-2.61385009216319	0.0100541046426333	0.0144545233993694	1.99765659896852
547	ENSG00000126351_LINE2976_THRA_D_N1	-0.125510684210526	-0.613168806451613	2.60797577350322	0.0103520735173665	0.0148364977441193	1.98497265243337
548	ENSG00000160685_LINE1023_ZBTB7B_D_N1	-0.321430142105263	-0.0203330967741935	-2.60369022120269	0.0103575952349086	0.0148364977441193	1.98474106480687
549	ENSG00000099326_LINE684_MZF1_D_N3	-0.685735671052632	-1.13263372580645	2.59806269198518	0.0104087628292075	0.0148826334908586	1.98260088704837
550	ENSG00000183733_LINE289_FIGLA_D	-1.25937842894737	-0.756095790322581	-2.59049199879463	0.0106347291218282	0.0151667706872861	1.9732735675754
551	ENSG00000113580_LINE2960_NR3C1_D_N1	-0.389432210526316	-0.859950161290323	2.59032065814188	0.0106461284352922	0.0151667706872861	1.97280829878676
552	ENSG00000181965_LINE288_NEUROG1_I	0.772753873684211	0.317186290322581	2.58920101551973	0.0106750853376103	0.0151804727285523	1.97162864449918
553	ENSG00000235187_LINE1928_ENSG00000235187_I	-0.722437235526316	-1.20907523064516	2.57905239138647	0.0111254500956146	0.0156258639287795	1.95368241000208
554	ENSG00000071564_LINE93_TCF3_D_N1	-0.495400881578947	-0.958938790322581	2.57734086377906	0.0111846224827308	0.0156258639287795	1.95137867016671
555	ENSG00000125533_LINE171_BHLHE23_D	0.918466538157895	0.437337403225806	2.57531020561052	0.0111921002076968	0.0156258639287795	1.95108841007315
556	ENSG00000206289_LINE3134_AL8445277_I	0.140356236842105	-0.299635501612903	2.57422838251469	0.011193802491062	0.0156258639287795	1.9510223602664
557	ENSG00000227322_LINE3135_AL6628245_I	0.140356236842105	-0.299635501612903	2.57422838251469	0.011193802491062	0.0156258639287795	1.9510223602664
558	ENSG00000228333_LINE3136_CR7597334_I	0.140356236842105	-0.299635501612903	2.57422838251469	0.011193802491062	0.0156258639287795	1.9510223602664
559	ENSG00000231321_LINE3137_CR3545653_I	0.140356236842105	-0.299635501612903	2.57422838251469	0.011193802491062	0.0156258639287795	1.9510223602664
560	ENSG00000235712_LINE3138_CR9368773_I	0.140356236842105	-0.299635501612903	2.57422838251469	0.011193802491062	0.0156258639287795	1.9510223602664
561	ENSG00000065978_LINE1683_YBX1_D	0.000618092105263154	0.464302098064516	-2.57220585436693	0.0112072591597819	0.0156258639287795	1.95050058520378
562	ENSG00000006047_LINE2214_YBX2_I_N1	0.000618092105263154	0.464302098064516	-2.57220585436693	0.0112072591597819	0.0156258639287795	1.95050058520378
563	ENSG00000060138_LINE2219_CSDA_I_N1	0.000618092105263154	0.464302098064516	-2.57220585436693	0.0112072591597819	0.0156258639287795	1.95050058520378
564	ENSG00000110693_LINE19569_SOX6_I_N1	0.420999753947368	0.0233713080645161	2.55273122745365	0.01179769397184	0.0164199201463785	1.92820287347158
565	ENSG00000204103_LINE553_MAFB_D	0.0895134368421053	-0.402564870967742	2.55299526261735	0.0118285990933607	0.0164337956699233	1.92706668749799
566	ENSG00000163666_LINE2424_HESX1_D_N1	0.318083171052632	-0.107760209677419	2.54772038666511	0.0120794892369183	0.0167527133761442	1.91795142881733
567	ENSG00000119950_LINE155_MXI1_D_N1	0.380348065789474	-0.132846951612903	2.53997829636713	0.0122282601372965	0.016929129547689	1.91263533090516
568	ENSG00000100811_LINE705_YY1_D_N1	0.375764192105263	0.888692790322581	-2.54253197620312	0.0123209914769941	0.0169975531922465	1.90935434284838
569	ENSG00000179059_LINE3473_ZFP42_I_N3	0.375764192105263	0.888692790322581	-2.54253197620312	0.0123209914769941	0.0169975531922465	1.90935434284838
570	ENSG00000111049_LINE479_MYF5_I_N1	-0.0713973157894737	-0.509364980645161	2.53438646191191	0.0123994003663693	0.0170757129587174	1.90659931676307
571	ENSG00000007968_LINE1747_E2F2_D_N1	0.213355784210526	0.722575032258065	-2.53576202500157	0.0124491705486094	0.0171142285161694	1.90485958336038
572	ENSG00000006194_LINE591_ZNF263_D_N1	-1.45308144736842	-1.93255105483871	2.53166000072445	0.0127061175635925	0.0174369233602053	1.89598713066428
573	ENSG00000163792_LINE248_TCF23_I	0.413118921052632	-0.0776160967741935	2.51993269361098	0.0129163154153273	0.0176599564790237	1.88886135809096
574	ENSG00000153234_LINE3030_NR4A2_D_N1	0.281005368421053	-0.162392193548387	2.5198803351832	0.0129318628943412	0.0176599564790237	1.88833890849496
575	ENSG00000177732_LINE3435_SOX12_I	0.261123065789474	0.653354419354839	-2.51932562170596	0.0129361325074136	0.0176599564790237	1.88819554451292
576	ENSG00000105419_LINE2201_MEIS3_D_N1	-0.265212381578947	-0.735116611290323	2.51981269236842	0.0129876344608943	0.0176994834375777	1.88646994316357
577	ENSG00000163435_LINE1919_ELF3_D_N2	-1.73212287236842	-1.23201583870968	-2.52061951686114	0.0131002570326959	0.0178220239027444	1.8827201832155
578	ENSG00000177606_LINE518_JUN_D_N2	-0.813524618421053	-1.31040614516129	2.51502899210145	0.0132383824191893	0.0179787752011774	1.87816507753511
579	ENSG00000063515_LINE2174_GSC2_D	0.756228330263158	0.331247677419355	2.50731582725002	0.0133990958024031	0.0181656083571482	1.87292450770059
580	ENSG00000185668_LINE2682_POU3F1_D_N1	-0.303850223684211	0.139412435483871	-2.50386996963361	0.0134776168933393	0.0182405585064147	1.87038689278353
581	ENSG00000129194_LINE3393_SOX15_D_N1	-0.54487935	-0.136801838709677	-2.50499914551671	0.0135106516177061	0.0182537955229914	1.86932370448281
582	ENSG00000020633_LINE3270_RUNX3_D_N1	-0.112732052631579	-0.611768709677419	2.50520557155456	0.0135607763982954	0.0182900371892812	1.86771544499382
583	ENSG00000170345_LINE484_FOS_D_N1	-0.357018289473684	0.0913447725806452	-2.50134474258221	0.0137038162264051	0.0184512583317837	1.86315847406424
584	ENSG00000112242_LINE1769_E2F3_D_N1	-0.0708665921052632	0.433639029032258	-2.50106997352932	0.0137905772825127	0.0185095954461758	1.86041755359484
585	ENSG00000133937_LINE2333_GSC_D	0.986542986842105	0.540704677419355	2.49530224742389	0.0138052809315459	0.0185095954461758	1.85995475122836
586	ENSG00000176654_LINE5444_NANOGP1_I_N1	0.120616828947368	0.543049433870968	-2.49460895029005	0.0138178834295905	0.0185095954461758	1.85955847543119
587	ENSG00000092067_LINE337_CEBPE_D_N1	-1.94448227631579	-1.49488368387097	-2.49337650884181	0.013947841093333	0.0186518497259517	1.85549300915108
588	ENSG00000129194_LINE3395_SOX15_D_N1	0.362125210526316	-0.0386795806451613	2.48274755954915	0.014262963936273	0.0190301651849725	1.84579021589984
589	ENSG00000138378_LINE3487_STAT4_D_N1	-0.463419864473684	-0.0473000967741936	-2.4837938650109	0.0142792315023675	0.0190301651849725	1.84529516533731
590	ENSG00000111087_LINE825_GLI1_D	-0.41746375	-0.83472114516129	2.48458763607459	0.0143380826822808	0.0190762096614965	1.84350891953132
591	ENSG00000204060_LINE2064_FOXO6_D_N1	-0.252642157894737	-0.6488055	2.47069077154605	0.0148391984391388	0.0197095169184399	1.82858955747078
592	ENSG00000096401_LINE2834_CDC5L_D_N2	0.113330171052632	0.552955951612903	-2.46767185473552	0.014888343522192	0.0197413883631745	1.8271536191847
593	ENSG00000117595_LINE2728_IRF6_I	-0.539434078947368	-0.126109725806452	-2.45741411753209	0.015254944181449	0.0201933767341004	1.8165893771224
594	ENSG00000205927_LINE315_OLIG2_D_N2	0.917856921052632	0.431218096774194	2.45818080406579	0.0152844274301996	0.0201983432102825	1.81575082573491
595	ENSG00000111424_LINE2942_VDR_D_N1	-0.0484124513157895	-0.427529898387097	2.43343712790268	0.0164209422843467	0.0215593380711326	1.78460192534383
596	ENSG00000136630_LINE2355_HLX_I	0.113201280263158	0.538877903225806	-2.43569098408403	0.0164241759353841	0.0215593380711326	1.78451641146033
597	ENSG00000172789_LINE2485_AC0125311_I	0.113201280263158	0.538877903225806	-2.43569098408403	0.0164241759353841	0.0215593380711326	1.78451641146033
598	ENSG00000185610_LINE2537_DBX2_I	0.113201280263158	0.538877903225806	-2.43569098408403	0.0164241759353841	0.0215593380711326	1.78451641146033
599	ENSG00000143190_LINE2666_POU2F1_D_N1	0.144578157894737	0.533026338709677	-2.4219911168974	0.0168240313674887	0.0220293296204619	1.77406993060261
