rank	TF	cluster1_mean_zscore	cluster2_mean_zscore	t_statistic	pval	FDR	logp
440	ENSG00000130816_LINE1722_DNMT1_D	0.236870143939394	-0.0825819327731092	3.42142864536952	0.000675203429437345	0.000625541311717002	3.17056536054423
441	ENSG00000187140_LINE2054_FOXD3_D_N2	-0.215479705037879	0.114228913445378	-3.40209144019688	0.00072366818680732	0.000668921145856995	3.14046051898334
442	ENSG00000152284_LINE3420_TCF7L1_D	0.308074989772727	0.0106957080252101	3.39930510385754	0.000730421019157161	0.00067363559369175	3.13642673770182
443	ENSG00000116132_LINE2281_PRRX1_D_N1	0.407886651515152	0.107653615546218	3.39627378473147	0.000737594196386804	0.000678715548078226	3.13218250910072
444	ENSG00000176165_LINE2024_FOXG1_D_N1	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
445	ENSG00000170122_LINE2906_FOXD4_I_N2	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
446	ENSG00000184492_LINE3351_FOXD4L1_I_N2	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
447	ENSG00000187559_LINE3762_FOXD4L3_I_N2	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
448	ENSG00000204779_LINE4036_FOXD4L5_I_N2	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
449	ENSG00000204793_LINE4173_FOXD4L6_I_N2	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
450	ENSG00000129654_LINE6841_FOXJ1_I_N2	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
451	ENSG00000183770_LINE8832_FOXL2_I_N2	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
452	ENSG00000184659_LINE9149_FOXD4L4_I_N2	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
453	ENSG00000204828_LINE10558_FOXD4L2_I_N2	-0.222575588257576	0.0915621802521008	-3.38879326597126	0.000758174746295805	0.000682252516244173	3.12023068538971
454	ENSG00000181449_LINE3441_SOX2_D_N2	0.208030066780303	-0.102196974789916	3.38760459989027	0.000762013699194478	0.000684196675495793	3.11803722100805
455	ENSG00000164048_LINE1047_ZNF589_D	0.249635936363636	-0.0569010103781513	3.38211764804307	0.000776793584867358	0.000695934340637203	3.10969436969662
456	ENSG00000124766_LINE3370_SOX4_D_N1	0.249808823863636	-0.0455910987394958	3.38129291598651	0.000779357790031287	0.000696700418731348	3.10826311926812
457	ENSG00000185668_LINE2682_POU3F1_D_N1	-0.301183113636364	-0.00513491764705883	-3.38007995060944	0.000781938954409699	0.000697478271560894	3.10682715077374
458	ENSG00000101076_LINE2933_HNF4A_D_N1	0.118645568181818	-0.197511151344538	3.37549282354084	0.000796231047089335	0.00070867589900833	3.09896089216677
459	ENSG00000107249_LINE815_GLIS3_D_N1	-0.246658788636364	0.0688715714285714	-3.34391941293151	0.000888561587172949	0.000785871162345574	3.05131246539113
460	ENSG00000095951_LINE680_HIVEP1_D	-0.092210965530303	0.26177153487395	-3.34429180391215	0.000888747197904471	0.000785871162345574	3.05122175552974
461	ENSG00000127124_LINE1225_HIVEP3_I_N1	-0.092210965530303	0.26177153487395	-3.34429180391215	0.000888747197904471	0.000785871162345574	3.05122175552974
462	ENSG00000025156_LINE2707_HSF2_D_N2	-0.262065666666667	0.0512169899159664	-3.33782275080993	0.000907819579162201	0.000800998315884232	3.0420004549591
463	ENSG00000196092_LINE3164_PAX5_D_N1	0.0390845310606061	-0.266255341386555	3.33150965585888	0.000930878365373281	0.000819569861394943	3.03110706305549
464	ENSG00000066136_LINE3604_NFYC_D	0.166321104166667	-0.172112201680672	3.32844292614836	0.000939327801201357	0.00082522662060826	3.02718282369806
465	ENSG00000105698_LINE126_USF2_D_N7	-0.377664282575758	-0.0608872634453781	-3.32480101829768	0.000952447742764913	0.000834953399913348	3.0211588431079
466	ENSG00000100811_LINE701_YY1_D_N9	0.207242601136364	-0.138188172268908	3.32298413010348	0.000959100983681193	0.000838981632734973	3.01813566358367
467	ENSG00000185129_LINE3691_PURA_D	-0.143112799280303	0.129818427731092	-3.31835238820931	0.000971737408502298	0.000848215246979483	3.01245107812494
468	ENSG00000186130_LINE1341_ZBTB6_D_N2	0.186548627689394	-0.111894657142857	3.30763764925823	0.00100950401845426	0.000879298297868127	2.99589194795458
469	ENSG00000173153_LINE3074_ESRRA_D_N2	0.195741992045455	-0.110076536134454	3.2988518440626	0.00104064123060476	0.000903997646973675	2.98269897118513
470	ENSG00000063438_LINE82_AHRR_I	-0.244152746969697	0.0386827767647059	-3.29772997286066	0.00104451377951758	0.000903997646973675	2.98108582631175
471	ENSG00000106546_LINE130_AHR_D_N1	-0.244152746969697	0.0386827767647059	-3.29772997286066	0.00104451377951758	0.000903997646973675	2.98108582631175
472	ENSG00000184486_LINE2677_POU3F2_D_N1	0.204778969886364	-0.0810682777310924	3.29243588445262	0.00106401804445681	0.000918927033404926	2.97305100687032
473	ENSG00000168610_LINE3504_STAT3_D_N1	-0.179291228409091	0.114432300840336	-3.2871975885947	0.00108618003863612	0.000936083758294693	2.96409818275297
474	ENSG00000129535_LINE398_NRL_D	0.469044423863636	0.154378326890756	3.2853380153293	0.00109030146334618	0.000937653300775192	2.96245340502621
475	ENSG00000189120_LINE1378_SP6_I	0.0874678285606061	-0.263429740336134	3.27911435426837	0.00111876101536383	0.000958085803865219	2.95126267557487
476	ENSG00000204335_LINE1520_SP5_I	0.0874678285606061	-0.263429740336134	3.27911435426837	0.00111876101536383	0.000958085803865219	2.95126267557487
477	ENSG00000164330_LINE251_EBF1_D_N2	-0.280141796969697	-0.00760022731092437	-3.2619953768439	0.00118298328715398	0.0010090317456465	2.92702139091567
478	ENSG00000177374_LINE1207_HIC1_D	-0.331319425833333	-0.0580740512647059	-3.26174525679951	0.00118320144977669	0.0010090317456465	2.92694130686983
479	ENSG00000108788_LINE134_MLX_D	-0.466031893734848	-0.15892666512605	-3.24350324241648	0.00126201261640843	0.00107399489406847	2.89893630340474
480	ENSG00000068305_LINE2776_MEF2A_D_N1	-0.601904754545455	-0.287019105042017	-3.23362118366486	0.00130734658234768	0.00111025703065912	2.88360926410437
481	ENSG00000177463_LINE3101_NR2C2_D_N1	0.0767765136363636	-0.210622069747899	3.22729167536898	0.00133317430945902	0.00112983726091595	2.87511306387416
482	ENSG00000175727_LINE276_MLXIP_I	-0.309783784772727	-0.0107368685252101	-3.22073291531384	0.0013630004631383	0.0011527177977899	2.86550399659499
483	ENSG00000179059_LINE3477_ZFP42_I_N14	0.259618615151515	-0.080495681512605	3.21782708758314	0.00138036467149215	0.00116498608582542	2.86000616439964
484	ENSG00000129194_LINE3395_SOX15_D_N1	0.176664358712121	-0.121090952521008	3.2142920696838	0.00139245209887465	0.0011727594360427	2.85621973586858
485	ENSG00000173404_LINE1178_INSM1_D_N2	-0.0956187446969697	0.198733248823529	-3.18285223722687	0.00154957650890385	0.00130240279296212	2.80978697600782
486	ENSG00000143171_LINE3007_RXRG_D_N3	0.0410538212121212	-0.266034301680672	3.16671424174208	0.00164000635752759	0.00137557190094749	2.78515446839511
487	ENSG00000112333_LINE2944_NR2E1_D_N1	0.130397098484848	-0.175773054621849	3.14124064389304	0.00178305182072042	0.00149248177819188	2.74883603476862
488	ENSG00000204612_LINE2065_FOXB2_I	-0.186049568560606	0.0720090957983193	-3.1390127058986	0.00179597400285313	0.00150021760416955	2.74569995413817
489	ENSG00000057657_LINE617_PRDM1_D_N1	-0.63905835875	-0.350248036554622	-3.13219179041869	0.00183747618496089	0.00153174648845771	2.73577828098232
490	ENSG00000112182_LINE360_BACH2_D	-0.744178196969697	0.428289634453782	-3.1300071724312	0.0018514876900701	0.00154027682960784	2.73247917108545
491	ENSG00000156127_LINE436_BATF_D_N1	-0.88743071969697	0.434495105042017	-3.12926114163593	0.00185608342868567	0.00154095527799152	2.7314025066713
492	ENSG00000142025_LINE4261_DMRTC2_I_N1	-0.326909988375	-0.0376316941176471	-3.12849625281978	0.00186191374102191	0.0015426538514506	2.73004044293897
493	ENSG00000176165_LINE2025_FOXG1_D_N1	0.290109941666667	0.00970968403361345	3.11489053478512	0.0019460973379909	0.00160913200474887	2.71083544140831
494	ENSG00000089094_LINE1718_KDM2B_D	-0.217726262121212	0.057520174789916	-3.09852106122555	0.00205491170285315	0.00169566575748468	2.68720683451175
495	ENSG00000054598_LINE1942_FOXC1_D_N1	-0.145881953787879	0.134738110504202	-3.09225931091445	0.0020973773955708	0.00172436949442582	2.6783234169037
496	ENSG00000183770_LINE8802_FOXL2_I_N1	-0.18538854469697	0.0991187382352941	-3.09199911105083	0.00210070762400481	0.00172436949442582	2.67763438839237
497	ENSG00000113722_LINE2267_CDX1_D_N1	-0.102658862878788	0.190308455462185	-3.09164900731914	0.00210238711619968	0.00172436949442582	2.6772873135456
498	ENSG00000135547_LINE194_HEY2_D_N1	-0.21470090719697	0.0375097726890756	-3.079327356373	0.00218996307711461	0.00179259212170606	2.65956320732452
499	ENSG00000135111_LINE3538_TBX3_D	-0.061033534469697	0.215851546302521	-3.0717349368368	0.00224718920187875	0.00183574826831488	2.64836036065934
500	ENSG00000196092_LINE3163_PAX5_D_N1	-0.266698536136364	-0.0107497613445378	-3.06731656946001	0.00227975936954152	0.00185863040935268	2.64211099071681
501	ENSG00000138083_LINE2358_SIX3_I	0.0997491287878788	-0.18306558907563	3.05906324800834	0.00234093912591226	0.0019046993255565	2.63060987960715
502	ENSG00000153234_LINE3032_NR4A2_D_N2	0.0537064295454545	-0.237265844117647	3.05225028303578	0.00239435470713379	0.00194427998263576	2.62081151143178
503	ENSG00000176182_LINE2869_MYPOP_I	-0.179060345075758	0.113468349159664	-3.05097732432246	0.00240301629779252	0.00194743407488112	2.61924328370407
504	ENSG00000043355_LINE608_ZIC2_D_N2	-0.261448478409091	0.0248187459663866	-3.04781599872489	0.00243202664535116	0.00196703381469313	2.61403167123089
505	ENSG00000117707_LINE3183_PROX1_D	0.165301935606061	-0.123488242857143	3.04109046635718	0.00248348251340115	0.00200467401858064	2.60493889359512
506	ENSG00000165030_LINE463_NFIL3_D_N4	-0.357693794318182	0.00907234537815126	-3.02551330108145	0.00261022254012031	0.00210110261768642	2.58332246437583
507	ENSG00000101057_LINE2839_MYBL2_D_N1	-0.235129482045455	0.0417277613445378	-3.02489071007037	0.00261890979050618	0.00210110261768642	2.58187946078062
508	ENSG00000064489_LINE2769_AC0021266_I	-0.607165742424242	-0.32201493907563	-3.02430640649131	0.00262356007161197	0.00210110261768642	2.58110898731816
509	ENSG00000213999_LINE2814_MEF2B_D	-0.607165742424242	-0.32201493907563	-3.02430640649131	0.00262356007161197	0.00210110261768642	2.58110898731816
510	ENSG00000124092_LINE881_CTCFL_D	-0.498783591212121	0.176171949579832	-3.01990315206343	0.00265810431243538	0.00212459364168594	2.57542797996734
511	ENSG00000170653_LINE486_ATF7_D	0.124956315151515	-0.183363518067227	3.01528557478161	0.00269814931124909	0.00215238081576737	2.56893402084005
512	ENSG00000152804_LINE2397_HHEX_I	-0.240567510984848	0.0250007086134454	-3.01507383996794	0.00270355059168375	0.00215247726723408	2.56806549903694
513	ENSG00000130522_LINE411_JUND_D_N6	-0.823622225757576	0.512626382352941	-3.01333883730293	0.0027171081580179	0.00215905444843924	2.56589307358232
514	ENSG00000101883_LINE2196_RHOXF1_D_N2	0.140023309621212	-0.148459596638655	3.00787473011665	0.00276382876940194	0.00219190661685707	2.5584888667998
515	ENSG00000184895_LINE3450_SRY_D_N1	0.21886275	-0.0684237953781513	2.99577512154758	0.00287651027181304	0.00227684115894183	2.54113407080109
516	ENSG00000101096_LINE3192_NFATC2_D_N2	0.263856314393939	-0.0600873911764706	2.98670484301574	0.00295849120948893	0.00233719320533593	2.52892971679634
517	ENSG00000121068_LINE3532_TBX2_D_N1	-0.274399410227273	-0.00201251848739496	-2.98461792927685	0.002980325598746	0.00234988821632034	2.5257362869257
518	ENSG00000173473_LINE2867_SMARCC1_D_N2	-0.870066007575758	0.47283392184874	-2.98037081766834	0.00302111023687421	0.00237744701175552	2.51983342752622
519	ENSG00000128714_LINE2324_HOXD13_D_N1	-0.179322263636364	0.0981746697478992	-2.97819750397179	0.00304069206089577	0.00238824631236093	2.51702755980504
520	ENSG00000074800_LINE3611_ENO1_D	-0.339302125378788	-0.0494922012605042	-2.96747424075757	0.00314837246843783	0.00246806615105111	2.50191389403271
521	ENSG00000174963_LINE1189_ZIC4_D	-0.186406918181818	0.0684258336134454	-2.96466910756036	0.00317813601135596	0.00248661637637665	2.49782752068515
522	ENSG00000124664_LINE1836_SPDEF_D_N2	-0.219427545075758	0.0516358075630252	-2.96151877074574	0.00321072357328315	0.00250730084565584	2.49339708333586
523	ENSG00000144852_LINE3016_NR1I2_D_N1	0.0839229863636364	-0.165615396218487	2.9546029121777	0.00327843216949038	0.00255528030252512	2.48433379742397
524	ENSG00000180613_LINE2520_GSX2_D	-0.0234095696969697	0.233357620588235	-2.94876888797061	0.00334321339244464	0.00260079932854614	2.47583590213807
525	ENSG00000007372_LINE2608_PAX6_D_N1	-0.275644327272727	0.00487767016806723	-2.94307848704887	0.00340439047264686	0.00264334650415092	2.46796063354916
526	ENSG00000157554_LINE1904_ERG_D_N2	-0.00204891636363636	0.280758578991597	-2.9361441856737	0.00347827443186887	0.00269557943051765	2.45863615564428
527	ENSG00000115415_LINE3479_STAT1_D_N6	-0.244528345454545	0.0363244495798319	-2.93496529137743	0.00349138323209085	0.00270045399982982	2.4570024781845
528	ENSG00000106511_LINE2225_MEOX2_D_N1	0.259448839393939	-0.0178965239495798	2.93419950386742	0.00349781368725547	0.00270045399982982	2.45620332714774
529	ENSG00000171606_LINE1147_ZNF274_D_N1	-0.285384402272727	-0.0253261718067227	-2.92497766841408	0.00360762908193407	0.00277166367981894	2.44277812078367
530	ENSG00000175329_LINE2495_ISX_D_N1	0.377146855681818	0.100481716806723	2.92423369811133	0.00360975978542529	0.00277166367981894	2.44252169763322
531	ENSG00000163666_LINE2423_HESX1_D_N1	0.251793066666667	-0.0163442273109244	2.92435371375545	0.00361044736845014	0.00277166367981894	2.44243898158143
532	ENSG00000132170_LINE2991_PPARG_D_N1	0.0504841946969697	-0.223336680252101	2.9209215832754	0.00364968782021437	0.00279652122200325	2.43774428177818
533	ENSG00000136826_LINE939_KLF4_D	-0.0142440859848485	-0.282382868907563	2.91654893331951	0.00369883770562475	0.00282886420655356	2.43193472386111
534	ENSG00000147862_LINE3318_NFIB_D	-0.0350475511363636	0.276701100840336	-2.90827524482857	0.00379674113041771	0.00289551234535151	2.42058901293756
535	ENSG00000008196_LINE5_TFAP2B_D_N1	0.232026154924242	0.029908937394958	2.90789918306121	0.00380097872518797	0.00289551234535151	2.42010456122019
536	ENSG00000134323_LINE186_MYCN_D_N2	-0.287284001136364	-0.0121955025210084	-2.90735910319389	0.00380729191992845	0.00289551234535151	2.41938382285634
537	ENSG00000123407_LINE2306_HOXC12_D_N1	-0.0923906287878788	0.167253366806723	-2.90312746202378	0.00385836191286489	0.00292888762896546	2.41359703812594
538	ENSG00000163435_LINE1919_ELF3_D_N2	-0.530675908333333	-0.235022653781513	-2.89393815487593	0.00397095632754251	0.0030065876865798	2.40110488926742
539	ENSG00000091831_LINE2914_ESR1_D_N2	0.0564418147727273	-0.224104773109244	2.89377799480582	0.00397547115050725	0.0030065876865798	2.40061139381509
540	ENSG00000173039_LINE3227_RELA_D_N13	-0.0115523484848485	0.402643780672269	-2.89025903520002	0.00401698368290419	0.00303235708194939	2.39609993238062
541	ENSG00000107859_LINE2244_PITX3_D	0.402369542250758	0.128294481092437	2.8847463161916	0.00408639713048294	0.00307905423703951	2.38865942938336
542	ENSG00000128645_LINE2316_HOXD1_I	0.193722733333333	-0.0763203697478992	2.87564734519917	0.00420860204173157	0.00316223989491372	2.37586213845988
543	ENSG00000180318_LINE2517_ALX1_D_N1	0.297657596212121	0.0342170886554622	2.87507051997593	0.00421231275905069	0.00316223989491372	2.37547939045731
544	ENSG00000169635_LINE1117_HIC2_D	0.231218478409091	-0.0401933521008403	2.85977112112242	0.00442246503938141	0.00331126023305015	2.35433559160394
545	ENSG00000123364_LINE2300_HOXC13_D_N1	-0.169080957575758	0.0913918567226891	-2.85885192598723	0.00442966384559976	0.00331126023305015	2.35362922988084
546	ENSG00000198911_LINE312_SREBF2_D_N1	-0.104850855681818	0.149333928571429	-2.85861817536525	0.00443518686749326	0.00331126023305015	2.35308807734038
547	ENSG00000157613_LINE446_CREB3L1_D_N3	-0.289722033333333	-0.023437681092437	-2.85532218479151	0.00448234257677424	0.00334034829696592	2.34849495424516
548	ENSG00000105722_LINE1816_ERF_D	-0.196164556818182	0.132924081722689	-2.84093623017906	0.00468951445223503	0.00348738813035457	2.32887212138541
549	ENSG00000175592_LINE505_FOSL1_D_N3	-0.791235098484849	0.472681253781513	-2.84001229508954	0.00469676245825201	0.00348738813035457	2.32820140398092
550	ENSG00000177485_LINE1215_ZBTB33_D_N1	0.0551043318181818	0.328262117647059	-2.82864082632988	0.00486761198072826	0.00360767407344656	2.31268404863116
551	ENSG00000121454_LINE2297_LHX4_I	0.192471437121212	-0.0658347352941177	2.82177456093415	0.00497054874503015	0.00367728061049508	2.30359566281937
552	ENSG00000233608_LINE317_TWIST2_I	0.166051291666667	-0.0926022046218487	2.82055438289483	0.0049849605890433	0.00368126163613895	2.30233827085858
553	ENSG00000101057_LINE2835_MYBL2_D_N1	0.226840393181818	-0.0462099739495798	2.81618133703152	0.0050528003831211	0.00372461204538362	2.29646785874206
554	ENSG00000106331_LINE2621_PAX4_D_N1	-0.0881796462121212	0.18510484789916	-2.81551213259351	0.0050687627991844	0.00372963418598827	2.29509803180198
555	ENSG00000162772_LINE458_ATF3_D_N1	-0.852963674242424	0.21287037394958	-2.81382681297045	0.00509047300033038	0.00373885987243573	2.29324186169283
556	ENSG00000171540_LINE2483_OTP_I	0.195931829545455	-0.0630671941176471	2.81230382696692	0.00511250206606601	0.0037482861519813	2.29136650347734
557	ENSG00000064961_LINE3344_HMG20B_I	-0.252130474772727	-0.00403080294117647	-2.80799401902474	0.00518457224126702	0.00379430089776328	2.28528706973219
558	ENSG00000115844_LINE2276_DLX2_D_N1	0.18889245719697	-0.050574524789916	2.80265107767425	0.00526522560993882	0.0038464210221543	2.27858301497189
559	ENSG00000197063_LINE538_MAFG_D_N1	0.137309433181818	0.404587302521008	-2.80153251426638	0.00528441789294286	0.0038535356402444	2.2770028455952
560	ENSG00000119138_LINE843_KLF9_I	0.0367260909090909	-0.222169978991597	2.79746424971486	0.00535418542804563	0.00389743978607769	2.27130659224835
561	ENSG00000090447_LINE103_TFAP4_D_N1	-0.324971794772727	-0.0654911974789916	-2.78302008591658	0.0055978932139617	0.00406757698901154	2.25197539044105
562	ENSG00000160685_LINE1023_ZBTB7B_D_N1	-0.136798407310606	0.0321025428571429	-2.77892657714854	0.00566439941960663	0.00410857848442922	2.24684613038624
563	ENSG00000177932_LINE1220_ZNF354C_D	-0.218336426893939	0.0178191218487395	-2.77416897134042	0.00574926343556615	0.00416272620943462	2.24038779119895
564	ENSG00000143842_LINE3408_SOX13_D	0.120953672007576	-0.134725742857143	2.76327867845397	0.0059334358255714	0.00428845817722532	2.22669375048453
565	ENSG00000105610_LINE802_KLF1_D	-0.0905804997765152	-0.355517107142857	2.75914543965009	0.00600896990061086	0.00432770481743118	2.22119997139554
566	ENSG00000127528_LINE2759_KLF2_I_N1	-0.0905804997765152	-0.355517107142857	2.75914543965009	0.00600896990061086	0.00432770481743118	2.22119997139554
567	ENSG00000111049_LINE479_MYF5_I_N1	-0.366896250757576	-0.109485327058824	-2.75610554845097	0.00606729130800901	0.00436200161220746	2.21700515283514
568	ENSG00000178951_LINE1236_ZBTB7A_D_N1	0.00841429848484848	0.21753649789916	-2.75101822085573	0.00616433106749417	0.00442396470130095	2.21011404469003
569	ENSG00000151650_LINE2396_VENTX_D_N1	0.245573641666667	-0.00705166386554622	2.74994277581654	0.00617945143267765	0.00442702210340881	2.20905007674538
570	ENSG00000163792_LINE248_TCF23_I	-0.109046538484848	0.157925084033613	-2.74126797471242	0.00634049601628032	0.00450795682207384	2.19787676598148
571	ENSG00000049768_LINE1933_FOXP3_D_N1	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
572	ENSG00000168269_LINE2011_FOXI1_D_N1	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
573	ENSG00000176678_LINE2030_FOXL1_D_N1	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
574	ENSG00000186564_LINE2048_FOXD2_D_N1	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
575	ENSG00000187140_LINE2053_FOXD3_D_N1	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
576	ENSG00000204060_LINE2063_FOXO6_D_N1	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
577	ENSG00000187559_LINE3779_FOXD4L3_I_N47	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
578	ENSG00000204779_LINE4053_FOXD4L5_I_N47	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
579	ENSG00000204793_LINE4190_FOXD4L6_I_N47	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
580	ENSG00000184659_LINE9166_FOXD4L4_I_N47	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
581	ENSG00000204828_LINE10575_FOXD4L2_I_N47	-0.165508646590909	0.0830353	-2.73730887675514	0.00642512892533248	0.00450795682207384	2.19211815344434
582	ENSG00000187140_LINE2052_FOXD3_D_N1	0.186747254545455	-0.0564787941176471	2.73269240286011	0.00650514117292474	0.00455625240377412	2.18674327405137
583	ENSG00000069011_LINE2181_PITX1_D_N3	0.219745631439394	-0.0377562281512605	2.72731826249022	0.00661116968425468	0.00462257304757187	2.17972169596417
584	ENSG00000172273_LINE1164_HINFP_D_N1	0.187527547727273	-0.047029587394958	2.7227265866117	0.00670081477673855	0.00464412945435919	2.17387238662343
585	ENSG00000138795_LINE3404_LEF1_D_N1	0.30612996969697	0.0536297593277311	2.72128163616402	0.00673755274657065	0.00464412945435919	2.1714978218119
586	ENSG00000124920_LINE2878_C11orf9_D	0.139393546969697	-0.0980920966386555	2.72088632325093	0.00673767706890018	0.00464412945435919	2.17148980821919
587	ENSG00000174279_LINE2489_EVX2_D	0.266697590530303	0.020306418907563	2.71919617683739	0.00677579411127439	0.00464412945435919	2.16903979891346
588	ENSG00000170122_LINE2822_FOXD4_I_N1	-0.270376881174242	-0.0223502177310924	-2.71872293267553	0.00679010583262044	0.00464412945435919	2.16812345662305
589	ENSG00000184492_LINE3263_FOXD4L1_I_N1	-0.270376881174242	-0.0223502177310924	-2.71872293267553	0.00679010583262044	0.00464412945435919	2.16812345662305
590	ENSG00000187559_LINE3682_FOXD4L3_I_N1	-0.270376881174242	-0.0223502177310924	-2.71872293267553	0.00679010583262044	0.00464412945435919	2.16812345662305
591	ENSG00000204779_LINE3956_FOXD4L5_I_N1	-0.270376881174242	-0.0223502177310924	-2.71872293267553	0.00679010583262044	0.00464412945435919	2.16812345662305
592	ENSG00000204793_LINE4093_FOXD4L6_I_N1	-0.270376881174242	-0.0223502177310924	-2.71872293267553	0.00679010583262044	0.00464412945435919	2.16812345662305
593	ENSG00000129654_LINE6758_FOXJ1_I_N1	-0.270376881174242	-0.0223502177310924	-2.71872293267553	0.00679010583262044	0.00464412945435919	2.16812345662305
594	ENSG00000183770_LINE8748_FOXL2_I_N1	-0.270376881174242	-0.0223502177310924	-2.71872293267553	0.00679010583262044	0.00464412945435919	2.16812345662305
595	ENSG00000184659_LINE9069_FOXD4L4_I_N1	-0.270376881174242	-0.0223502177310924	-2.71872293267553	0.00679010583262044	0.00464412945435919	2.16812345662305
596	ENSG00000204828_LINE10478_FOXD4L2_I_N1	-0.270376881174242	-0.0223502177310924	-2.71872293267553	0.00679010583262044	0.00464412945435919	2.16812345662305
597	ENSG00000162599_LINE3320_NFIA_D_N1	-0.0103581439393939	0.279052997310924	-2.71082253393318	0.00694341905064324	0.00474103410033799	2.1584266233233
598	ENSG00000112658_LINE2806_SRF_D_N9	0.148339227651515	-0.0977044067226891	2.71026746212651	0.00696018410639926	0.00474453415017992	2.15737927255384
599	ENSG00000124766_LINE3373_SOX4_D_N1	-0.0319924446969697	0.200935945378151	-2.70884893957482	0.00698863336340871	0.00475597396201922	2.15560774281779
600	ENSG00000170345_LINE476_FOS_D_N4	-0.765442772727273	0.39940248315126	-2.6989717918853	0.00719353715456193	0.00488725808993534	2.14305750892595
601	ENSG00000180818_LINE2522_HOXC10_D_N2	-0.137540542424242	0.115435014285714	-2.69774166563183	0.00721715135293899	0.00489514290287077	2.14163418689331
602	ENSG00000106331_LINE2619_PAX4_D_N1	0.0454316935606061	0.33496547815126	-2.69664122362072	0.00724652880797762	0.00490690404370063	2.13986997695247
603	ENSG00000067955_LINE3606_CBFB_D	-0.06675534375	0.26805037605042	-2.69442979390221	0.00729139246422151	0.00492909508945154	2.13718952493589
604	ENSG00000101076_LINE2931_HNF4A_D_N1	0.123429056856061	-0.128366821680672	2.68689564922786	0.00745379889170403	0.00503054184502508	2.12762232896901
605	ENSG00000171956_LINE2021_FOXB1_D_N2	-0.167179469090909	0.0664417277310924	-2.67800711921885	0.0076591595171037	0.00509324624443039	2.11581888534272
606	ENSG00000170122_LINE2894_FOXD4_I_N1	-0.167179469090909	0.0664417277310924	-2.67800711921885	0.0076591595171037	0.00509324624443039	2.11581888534272
607	ENSG00000184492_LINE3339_FOXD4L1_I_N1	-0.167179469090909	0.0664417277310924	-2.67800711921885	0.0076591595171037	0.00509324624443039	2.11581888534272
608	ENSG00000187559_LINE3750_FOXD4L3_I_N1	-0.167179469090909	0.0664417277310924	-2.67800711921885	0.0076591595171037	0.00509324624443039	2.11581888534272
609	ENSG00000204779_LINE4024_FOXD4L5_I_N1	-0.167179469090909	0.0664417277310924	-2.67800711921885	0.0076591595171037	0.00509324624443039	2.11581888534272
610	ENSG00000204793_LINE4161_FOXD4L6_I_N1	-0.167179469090909	0.0664417277310924	-2.67800711921885	0.0076591595171037	0.00509324624443039	2.11581888534272
611	ENSG00000129654_LINE6829_FOXJ1_I_N1	-0.167179469090909	0.0664417277310924	-2.67800711921885	0.0076591595171037	0.00509324624443039	2.11581888534272
612	ENSG00000184659_LINE9137_FOXD4L4_I_N1	-0.167179469090909	0.0664417277310924	-2.67800711921885	0.0076591595171037	0.00509324624443039	2.11581888534272
613	ENSG00000204828_LINE10546_FOXD4L2_I_N1	-0.167179469090909	0.0664417277310924	-2.67800711921885	0.0076591595171037	0.00509324624443039	2.11581888534272
614	ENSG00000179774_LINE285_ATOH7_I	0.183549249621212	-0.0728915983193277	2.6739193524809	0.00775512362023584	0.00514866206235083	2.1104112749415
615	ENSG00000156273_LINE441_BACH1_D_N1	-0.195843231060606	0.255871465546218	-2.66543364091592	0.0079384679841224	0.00526181549252751	2.10026330238891
