name	type	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	raw_BASO_COUNT	raw_EO_COUNT	raw_HCT	raw_HGB	raw_LYMPH_COUNT	raw_MCH	raw_MCHC	raw_MCV	raw_MEAN_RETIC_VOL	raw_MONO_COUNT	raw_MPV	raw_NEUTRO_COUNT	raw_PLT_COUNT	raw_RBC_COUNT	raw_RETIC_COUNT	raw_WBC_COUNT	smooth_raw_BASO_COUNT	smooth_raw_EO_COUNT	smooth_raw_HCT	smooth_raw_HGB	smooth_raw_LYMPH_COUNT	smooth_raw_MCH	smooth_raw_MCHC	smooth_raw_MCV	smooth_raw_MEAN_RETIC_VOL	smooth_raw_MONO_COUNT	smooth_raw_MPV	smooth_raw_NEUTRO_COUNT	smooth_raw_PLT_COUNT	smooth_raw_RBC_COUNT	smooth_raw_RETIC_COUNT	smooth_raw_WBC_COUNT	colvec
singles-160822-BM1137-CMP-LS-88	CMP	38.032	-3.8433	-2.5224	4.9497	4.0091	0.32497	1.5333	-0.30155	-1.4378	-2.4472	0.060635561413852	-0.0553510699954086	-0.422973738439608	-0.429049407541076	-0.538864881009277	-1.32257553367644	-0.442060356910695	-1.07959325667633	-0.908343864304685	0.611116523602425	1.07039868471916	-0.980899359988794	1.79841690471925	-0.840518682466134	-0.753307870247634	-1.02328663971307	0.235073190865064	-0.0908510563184216	-0.198976776210386	-0.302532924844986	-0.0886880376815525	-0.310721888186745	-0.0316576795539894	-0.415757731336186	-0.32772495074846	0.474417010389982	-0.204134958462003	-0.00908381019765725	-0.0943538725404004	-0.0790130941463507	-0.295065897452747	0.290296233371984	#FFC179
singles-PB1022-mono-160128-23	Mono	26.259	-0.18253	-7.0548	2.4456	1.5108	0.94595	1.5333	-1.098	-1.8186	-2.2291	-0.205347650774901	-0.677444641798745	-0.427838651462308	-0.401563558283405	-0.715266040879229	-0.551177233221096	-0.182756154243919	-0.226210451352818	-0.680414604842259	-0.797540834958467	-0.300297001120312	-0.512300589913823	0.614415878154368	-0.208280129228973	-0.972938460064553	-0.850458358207103	0.0767284846469486	0.561703261950972	0.00218754942873876	0.0278092352028695	0.0644552820884857	-0.412700026786436	-0.178252846502421	-0.340990239637414	-0.36082844611201	0.397682848899571	0.100379027070804	0.48682632918586	-0.443021607751927	-0.177342098699078	-0.103140293601615	0.366474669624759	#FF5A00
singles-BM0106-HSC-SIM-160219-81	HSC	35.993	-7.0808	-1.3785	4.3824	2.0368	0.85589	1.9706	-0.37624	-1.2383	-2.0546	-0.293293951520644	-0.581159428321681	-0.412786691926222	-0.263096278087808	1.51864195888662	-0.848502519880144	-0.22144546012133	-0.852631951908801	-0.707854204534439	0.51127283216954	0.46971825960332	1.28721014833067	0.288399932629005	-0.603442115215576	-0.678876739143234	2.38758999269502	-0.0992890818331571	-0.291830714173672	-0.35359414863751	-0.124830822990165	0.284931871253212	0.0827272056000609	-0.531363799612679	-0.22874981131756	-0.300389605726382	0.0262020373652522	0.0660408233250316	0.3434035074379	0.11713335769382	-0.235009535332984	-0.200091315555465	0.296096243898726	#00441B
singles-20160726-scATAC-BM1137-GMP3high-HYC-73	GMP-C	34.187	-1.4715	-5.6999	4.9994	3.9495	1.6949	1.7507	-0.065152	-1.5255	-2.2051	-0.467397816801886	0.0546767169135135	0.429323450814662	0.335105208918739	0.203977672196592	-0.872148470830458	-0.744970019389342	-0.839037569160284	-1.0508563197996	0.171492116413416	-1.07812899466575	0.939507364118612	0.447460723707264	-0.037751896493929	-0.0843141554069891	2.19878232908714	0.42742570646035	0.428371463921328	0.0901771736781337	0.0949266210368322	-0.111626033254637	-0.53252746933463	-0.173673795984044	-0.408572618316678	-0.211838204181688	0.288640694957348	-0.253592304456356	0.130368499561816	-0.506243861617587	-0.103587854597565	0.128754012092908	0.334888964378605	#FF7900
singles-20160617-scATAC-BM1077-CMP-HYC-68	CMP	38.371	-4.863	-2.051	5.2941	3.5606	0.27277	2.0808	-0.39014	-1.7221	-2.3422	-0.950337898101187	-0.688324157740651	-1.11414858839102	-1.02793153589351	-0.0687133196219028	0.923982880372036	-0.295407179162596	0.226796052914345	-0.548612848803564	1.58946066550395	0.10702330654941	1.12234505794839	-0.187252484722343	-0.662298048433777	-0.932987469938149	0.652255061641861	-0.174816702540328	-0.365818922769329	-0.455302496223637	-0.29672323867505	-0.0724237574804093	-0.00612542961849917	-0.00875871254782808	-0.247298675824454	-0.51723821692336	0.243256259943439	-0.325959667068484	0.412803877911812	-0.0984751399295695	-0.571899961450052	-0.249670359849262	0.215816643677751	#FFC179
BM1077-MPP-Frozen-160105-18	MPP	36.918	-7.5758	-1.5006	5.0056	3.2712	1.2528	1.9044	-0.3422	-1.4849	-2.3331	-1.08045623416316	-0.430578951617307	-0.197331146405778	0.722371669553062	-0.264779840705251	-0.699695615955767	-0.694587508589292	-1.28588936225456	-0.515724619954363	-0.809408615259675	0.419362850204028	-0.42386171491535	0.381767654110143	-1.43187528647648	-1.08223889202216	-0.424623936969822	-0.109766180045575	-0.207368264829211	0.00734678866230951	0.10195696217767	-0.270590914823016	-0.0236474893504493	-0.303681380913308	-0.159472366910316	-0.188364433286199	-0.236299379871756	0.401087798515481	-0.151997023488597	0.333488956216033	-0.0543994575206605	0.0090782373017734	-0.142068907148642	#46A040
singles-160808-scATAC-BM1137-GMP2mid-LS-5	GMP-B	36.473	-1.6404	-4.767	5.2323	3.6263	0.73074	2.1286	-0.2963	-1.6118	-2.3483	-0.263491974707192	0.44852179379076	-0.397211391680782	-1.03759061559385	-0.889161702820634	-0.889490840025352	-0.647273265581326	-0.973762953481855	-0.130017349790717	0.58928005052075	-0.491292648267445	0.403492557210201	-0.602643321362304	-0.96559200916123	-1.60569514702198	-0.412209402303098	0.014952826101013	-0.0354945616177994	0.01133825211699	-0.0728843589566273	-0.12159375831527	-0.437223162856488	-0.146483908434662	-0.403853605824261	-0.1643957813721	0.351183579536719	-0.126581038182555	-0.0177111198783926	-0.49598027294562	-0.210905888249886	-0.529247227584682	0.0687458628253248	#FFA300
singles-PB1022-mono-160128-18	Mono	28.657	-0.49517	-6.6234	2.6835	2.2331	1.3485	1.6768	-0.90363	-2.0321	-2.3265	-0.671855695907209	3.64073639156385	-0.451311295454889	-0.760863544787893	0.756600648070133	-1.62335942804743	-1.24208200988685	-0.572256927021987	0.555851819328934	-0.17810997537696	0.290534300465048	-0.0894189052751037	0.575472654824571	-1.56532133715004	1.33664416792996	0.878260575274241	0.125863575840441	0.891597537513252	0.128040077852228	0.0171715695979769	0.0771892760181925	-0.651007976211947	-0.366257974998793	-0.383794654027476	-0.272906848754403	0.176811981801764	-0.0145674953618048	-0.0216527791041154	-0.43546662830869	-0.457750595284091	0.130006285972988	0.219068518469429	#FF5A00
singles-BM0106-HSC-SIM-160219-36	HSC	36.394	-7.593	-0.62675	4.2938	3.1309	1.566	1.9211	-0.31906	-1.6147	-2.1845	-0.398356868034634	0.0632531079326938	-0.113493259319841	0.157244838576752	-1.05206643246835	-1.32097106541945	-0.835925063972797	-1.29053308046848	-0.798159726918232	-1.31055766285899	-0.891102697601481	-1.01284521795195	-0.382846525321852	-0.618034868363155	0.330614716791983	-0.894429216865091	-0.390679510490669	-0.298517103067671	-0.304211075744434	-0.142583512763738	-0.196808981626931	-0.333152616538116	-0.426539333788976	-0.501839442348004	-0.594031802883357	-0.472109515625681	0.0774993345313089	-0.382376306989882	0.555375699672297	-0.380653740480828	-0.165409546796167	-0.382904154120662	#00441B
BM1077-MPP-Frozen-160105-52	MPP	36.478	-7.1979	-2.0881	5.0914	3.2411	1.2574	2.4881	-0.11045	-1.6977	-2.238	-0.209664429548047	0.0994839290923073	0.85556183067003	1.52121368189513	-0.00995185970565488	0.207313098594858	-0.101234249216629	-0.258030565600895	-1.2247643083988	1.46543078922461	0.393255420082273	-0.603990259488709	-0.26597782620133	-0.814188081347438	0.158637169389894	-0.966121671498516	-0.264176979300791	-0.162131892794848	0.0583883899564134	0.114878880242261	-0.268347124400163	-0.247721219496655	-0.399353798931094	-0.259697533790485	-0.251692162692986	-0.297898713556376	0.339781392641175	-0.174561958202214	0.221039360543146	-0.0197756196315687	-0.231351728244127	-0.284252042903795	#46A040
singles-160819-BM1137-CMP-LS-65	CMP	35.184	-9.2901	-3.1965	5.9209	3.5728	0.63579	2.2586	-0.8286	-1.5533	-2.4418	-0.682479385665889	1.14224312004939	-0.171771985456422	-0.550407819179906	0.225532538840441	1.61004169205523	1.12283552824319	1.90552480997543	0.672334601390695	-0.118140369793146	3.54406053997378	0.477881277111891	2.43521036136111	1.52873054679011	-0.591705208291998	-0.652783122777659	0.252060712596939	0.223129628409895	-0.187035616094662	-0.0855801866331093	-0.179722189836119	0.865686214723663	0.0859795106983482	1.11433172602708	0.456667376089193	-0.397568371196512	1.22276754277045	0.31042055039533	0.699407055556986	0.495395604039278	0.0185444637109987	-0.11010204960005	#FFC179
BM1077-CMP-Frozen-160106-28	CMP	33.753	-9.4761	-3.5559	6.3062	4.0135	0.84307	2.333	-0.74826	-1.727	-2.2362	1.75352906416267	-1.22814382860763	0.400769451360697	1.23824749319798	0.415873250933692	2.01771573107913	-0.597572626970396	1.59299825278527	1.63159057834026	-1.55488396937053	-0.823883191850406	0.339674482353911	1.22973871505475	2.45939014602782	0.964510032136071	-0.154397905748795	0.709218470325314	-0.148859876628666	-0.156297979948209	0.0137568388734392	-0.0205537145989721	0.453876366226383	-0.0496158453077751	0.601715017070963	0.432299982946823	-0.373997065295458	0.399253529024158	0.0785668466750634	0.840359562591843	0.310058743614673	0.314105118508542	-0.111489157274663	#FFC179
singles-160822-BM1137-CMP-LS-6	CMP	38.074	-4.3028	-2.4632	5.206	4.3253	0.4064	1.6082	-0.25644	-1.6425	-2.2679	-0.507574872948272	-0.455568871194738	0.0526978253319364	-0.584113870766811	-0.858694769723539	3.78324612586893	-0.446712983108265	1.57107140549509	1.2609277626199	0.712517694059174	0.477334564559391	0.0831591383825712	0.782653038685712	0.32315570404139	2.44364767033753	-0.0272702447150738	0.143026146021876	-0.290009478605058	-0.23879027162678	-0.26440809091466	-0.136607959802937	0.254963148839376	-0.243167969138942	-0.111363048408999	-0.164369207468253	0.474129583399916	-0.334306646083156	0.238216280367677	-0.226406952237391	-0.0938626605788016	-0.0972122152385838	0.186175190181926	#FFC179
singles-160809-scATAC-BM1137-GMP1low-LS-23	GMP-A	36.292	-2.6554	-4.4174	4.3482	3.9252	-0.013563	1.8384	0.050261	-1.6398	-2.3298	-0.294726703152145	-0.0497712257861924	-0.380600886632034	-0.414441156627137	-0.374486367378633	-0.633018937117326	-0.100006630730207	-0.506889653321316	-0.56245832014438	-0.617867069923989	-0.753081795241043	-0.482694343867497	-0.565263756644511	-0.628708545153152	-0.38581006370039	-0.568465107947841	-0.173497743633082	0.119335479718877	-0.0143997585289373	-0.167559842407923	0.0192624787403252	-0.156605157477577	-0.222883243164772	-0.228921131518628	-0.0450234530417007	0.259246663071417	-0.190236093974612	0.194270183730047	-0.414355402730167	-0.0312918138437831	0.0456798273800448	0.254525857156372	#FFCE00
singles-BM0106-HSC-SIM-160219-28	HSC	37.272	-6.8375	-1.1314	4.4921	2.9897	1.1921	1.9257	-0.36007	-1.6451	-2.362	-0.540934802618762	0.0941826554330254	-0.245787140971642	-0.234095250570609	0.804433152898443	-1.37660984314405	-0.85427173255592	-1.86633062753644	-0.911602279517461	0.907471349351536	-0.683300702327378	-0.630608211976727	-2.10805465093444	-0.742871320844384	1.61965964341362	-0.635224511190116	-0.0671898342478658	-0.0404134994120543	-0.136853294628139	-0.105942265884904	-0.113942679384184	-0.174774605493871	-0.276528358135744	-0.0973662122913004	-0.331482342761822	0.0398361380058542	0.00524414691226142	-0.126625539338703	-0.0542832424065335	-0.325855657174132	-0.0189665220892695	-0.274629452222209	#00441B
singles-BM0828-CMP-frozen-151118-81	CMP	33.715	-9.6432	-2.123	5.8744	3.9881	1.1917	1.9943	-1.1051	-1.4716	-2.1677	-0.333074311162024	-0.832895290235597	-0.659194952566325	-0.549819471777511	-0.555483268537562	1.22131383799598	5.99897277613644	1.55558740917287	-0.465620035914485	-0.746369459350844	-0.291364568886261	-0.583032592006036	-0.260540610381281	1.08395024537348	-0.690927676388062	-0.458675927129009	-0.121967972336215	-0.151121854316224	-0.351360419415399	-0.246668954269958	0.0511092372714541	0.307233571140504	0.646168166639795	0.52627955497079	0.331748717716587	-0.531364459418861	0.305779759801259	0.232290185544944	0.52740788897053	0.234024203213548	-0.166185207179208	-0.0488109452942802	#FFC179
singles-20160726-scATAC-BM1137-GMP3high-HYC-91	GMP-C	35.237	-0.69076	-4.8874	4.7062	3.6595	0.57064	1.7352	-0.010674	-1.6034	-2.1672	5.57575371966731	1.31820902461636	1.18939903985869	1.33723220953714	1.05796743514582	1.30878930851855	-0.563579720364528	1.16891504848111	1.60979265548469	1.43175434220947	-1.1127264913029	0.687484448709353	0.410372739282573	-0.133675904136294	0.397775434161459	0.743493626299067	0.672488391592478	0.110233640045914	0.0369378531321185	-0.0164945443851604	0.166856288346572	-0.258660266732591	-0.229122776084856	-0.232570377277674	-0.00327933575865563	0.355620412340298	-0.564784423377668	0.239070338126679	-0.182086094726882	-0.280432341324354	-0.0509056475989974	0.343278828941226	#FF7900
singles-BM0828-MEP-160420-23	MEP	24.414	-12.142	-3.2013	5.1714	3.4338	0.53227	1.5631	-0.011893	-1.6438	-2.3503	-0.0925010571410995	0.67024526018648	1.39146447351568	1.79691619846972	0.803999160529052	1.18521662865812	1.84608683039799	2.43735187226734	1.0225445206259	-0.429266376980631	0.623170083257288	-0.0241705099006793	-0.755413353494836	1.14447027299146	2.47883598833365	-1.75796294407649	-0.118487037830911	-0.0841175547684363	0.208877805579921	0.409401713455663	0.12541486547633	1.21846948866833	0.976775815083163	1.28384727856934	1.06619816304082	-0.465716607778724	0.291842026927856	0.00426436969484669	0.333686705662832	0.808592185911213	0.910639524308569	-0.459740926671224	#F6313E
singles-BM0828-CMP-frozen-151118-60	CMP	37.569	-6.5148	-1.4642	4.6434	4.0409	1.4872	1.5282	-0.45625	-1.6489	-2.3446	2.03039067129703	-0.597607841529025	-0.824143197615005	-0.369541308363445	0.931015831609216	0.348944046187076	0.106845932009583	0.730703795317165	-0.291756401472822	-0.654971926375332	-1.16635128422003	1.23942697645874	-0.831158158408625	-0.836650670657294	-0.306347996509535	0.920342441656848	0.222316036843946	-0.243756111329564	0.0909145000438007	-0.00472008569976604	0.0139638102344613	0.0858466469957501	-0.22532997597486	0.284816202949267	-0.318447188407406	0.0487668061094408	0.0775189378853224	0.320926855747681	0.0249231787542165	0.0155541752972678	0.0847171055309199	0.256790183079127	#FFC179
singles-BM0106-HSC-SIM-160219-2	HSC	36.96	-6.9343	-1.0159	4.2399	2.8856	1.3064	1.8478	-0.42783	-1.4511	-2.2698	0.42400571339742	-0.582533868650479	-0.288448734236393	-0.297161423788809	-0.539564898730078	0.793081146565885	-0.587645295977136	0.660645340282403	-0.136189493347353	-0.648397667120869	1.65215751142016	-1.11384673977338	0.703540052154144	-0.0632814576270704	1.09862001458236	-1.17902549324698	0.0475920430082575	-0.0909506549557585	-0.134631161167414	-0.0385281288732089	0.151600319341725	0.0226571980014521	-0.163561755532282	0.0684279299655386	-0.190086647252405	-0.331071202430515	0.380493157506671	-0.305888217904024	-0.00495245863080809	-0.0580190587449383	-0.0515301014851429	-0.384192811214654	#00441B
BM1077-GMP-Frozen-160107-89	GMP	37.294	-1.9809	-3.4145	5.5974	3.8341	1.0642	1.9862	-0.19545	-1.3211	-2.3102	-0.177536035035569	0.198517211880802	-0.0714762819307788	-0.0922115222783221	1.50983568874458	1.1927955773411	-0.578123044579871	1.96733026143458	2.10438295223451	0.627888221656039	-0.968942408433161	1.26556578649449	-0.223688662267077	0.365099563811019	-0.55736661312598	1.39297268756496	-0.223391542707876	0.122242292587893	-0.0413712933443342	-0.0476598804930811	-0.0662671793883192	-0.158884420699339	-0.223478195765857	-0.28777794361607	-0.0288665826639273	0.274752622577521	-0.22620670289101	-0.157391001189149	-0.431490822271473	-0.233875695611915	0.0414126630727892	-0.0828206980130425	#FFA300
singles-20160726-scATAC-BM1214-CMP-LS-33	CMP	37.737	-6.611	-1.2513	4.8111	2.9462	0.69504	1.8712	-0.54976	-1.4916	-2.3198	-0.273258929608849	-0.431852727287816	0.508310156281413	0.47450967421868	-0.217248992919019	-0.150155585744638	1.36847351760394	-0.214281245939699	-0.737026433017604	0.264758271438374	1.16024944275942	0.499430574847944	1.06043687191496	-0.038856404264984	-1.32098268447629	0.170000593654959	-0.0798356091179357	0.056859992213857	-0.194389045185335	-0.164498126580991	-0.0699108807935813	-0.0637297978253025	-0.311095883848166	-0.318180237109031	-0.327630507300437	-0.197862284944887	0.11777636666769	-0.147266873421349	-0.0858533378902191	-0.183128882843855	-0.00597769622760777	-0.114297340538806	#FFC179
BM1077-LMPP-Frozen-160107-58	LMPP	37.08	-2.6979	-1.4846	5.0756	3.1677	0.055535	1.4138	-0.69355	-1.7129	-2.3217	-0.557357174682983	-0.467276890872832	-0.890929396611858	-0.917074652923069	-0.840754648695812	-0.75292032350555	-0.58259885550745	-0.656633801680338	-0.20649016042454	-0.673551140769172	0.368556701501607	-0.50114937688043	-1.47770707449964	-0.404657159337935	-1.22649058804925	-0.860713961739443	-0.320332255731462	0.0278872116993712	-0.0437329976642976	0.116364315907547	-0.365008984711998	-0.420704218410191	-0.0321187071343017	-0.550682405687971	-0.314615935672543	-0.259651389087432	-0.1615534566485	-0.0489648028381136	-0.39426268565875	-0.0845085704356357	-0.056496910640833	0.206655862759008	#00AF99
singles-20160726-scATAC-BM1214-CMP-LS-81	CMP	37.508	-7.0244	-1.8393	4.5547	3.1044	1.4391	2.007	-0.16782	-1.7015	-2.2463	-0.689506950338457	-0.538078756968271	2.31967369598826	2.14611657320193	0.0949662860915936	0.190798868340839	-0.908714435784831	-0.362981754666337	-0.796451163165972	0.51548844547537	-1.09828109522363	0.190454694768136	-1.46994203506796	1.16723794424157	-0.510452495896494	0.550818674669933	-0.124641520846046	-0.00207638000242174	0.240568925581787	0.25291626718907	-0.135741104115591	-0.031628511951519	-0.564193211519688	-0.154904122876832	-0.277379018289979	-0.170810484222594	0.118758471449297	-0.0813344838196224	-0.0445707446441161	0.243645719102315	-0.13007912752259	-0.0219097172694731	#FFC179
singles-BM0828-MPP-frozen-151103-44	MPP	37.038	-4.3294	-1.0892	4.2006	3.2611	0.7617	0.84268	-0.57874	-1.37	-2.0593	-0.460903934237325	-0.967884151126634	-0.148782090046333	-0.782835489521943	1.24117554833843	2.33626101531748	0.261870935582002	0.867826954995422	0.0586657755160318	0.765007455815241	-0.0414565523264311	4.52293787551568	0.650651721574219	-0.370306069881723	0.0460254374384623	3.42427372632096	-0.141236051884455	-0.205957573696061	-0.25704153983368	-0.339415479988378	0.144184828501257	-0.0558944119675568	-0.0728952510030143	-0.337598316342617	-0.594553187733184	0.155589822190268	0.00713832407812177	0.525142014396709	-0.473616293116792	-0.419093174329567	-0.268207787726507	0.614943685952795	#46A040
BM1077-HSC-Frozen-160105-95	HSC	34.492	-7.3364	0.24994	3.7434	2.0429	1.0884	1.9996	-0.27531	-1.5879	-2.2876	-0.623214300777307	-0.968269307182972	-0.555292089979679	-0.73754153055146	-0.918854866015708	-0.664422169098938	-0.812563442986851	-0.725550444891215	-0.650716165914272	-1.10684565108199	-0.576938576981891	-0.150114359405544	-0.206457837929362	-0.696462223550012	-0.146616944093718	-0.105179218746267	-0.412165013513462	-0.0726868832734198	-0.46272595564175	-0.517942931043628	-0.252068459996781	-0.0452759109193011	-0.344575629255073	-0.130252344668984	-0.423516401188347	-0.364365111517497	-0.0640300643125113	-0.110663474457735	0.00945068649152377	-0.421995837483745	-0.232783833526071	-0.195652284327694	#00441B
singles-MEP-141017-14	MEP	27.619	-11.723	-3.0238	5.6949	3.6104	0.52781	1.7026	-0.66011	-1.7671	-2.323	-0.747642961844369	-0.511496649101922	1.28517300692458	1.57824373291162	0.214437551009243	2.38546839737447	2.08282826271106	2.12875093074469	2.65720764563945	0.029872928493696	1.0077724478692	0.0410453098954465	3.16426422638503	2.29991547003163	2.98910883704305	0.17964241150282	-0.138896614403881	-0.44259143298733	0.238438977512468	0.498787857856982	-0.280319097404492	0.657543557866411	0.616962947420955	0.859602690456279	0.987311078859486	-0.343766834947969	0.509142974678394	-0.144991389791869	0.931195400537141	0.533846881842785	0.780916357012395	-0.228287189884876	#F6313E
singles-BM0106-HSC-LS-160219-39	HSC	37.109	-7.0105	-0.90472	4.558	3.06	1.274	1.8256	-0.25959	-1.6365	-2.2272	-0.112462634364226	1.15069365419567	-1.22673237133653	-0.887678167760414	0.700163349650071	-0.0504122272724828	-0.486080767448631	-0.195443015680438	-0.871529755806667	2.4871578020205	1.17145761677037	0.669498444211853	0.719311855052402	-0.488427858285047	-1.15364366868521	1.01682039141586	0.0601417683173806	-0.239433182458374	-0.239540103585164	-0.196345577037974	-0.211548155551119	-0.502743529050155	-0.345271597655654	-0.443617807996456	-0.60266215239614	0.310822064659122	0.000716558808189034	-0.0753051102243415	0.0388296835318195	-0.395496950179569	-0.270906851613884	-0.0623930075685363	#00441B
singles-20160726-scATAC-BM1137-GMP3high-HYC-50	GMP-C	33.954	-0.85081	-5.874	4.6032	2.8529	1.0316	2.1279	-0.16838	-1.5324	-2.2845	-0.357783714009267	-0.0790806256825838	1.32335382417081	1.40879315135312	1.9710481142507	3.21878702536125	-0.768918710904631	0.010009239614359	4.08712389136647	1.42214298145098	0.335391124853653	-0.890250238734944	-1.11014733206448	4.50939193183073	-0.854423800253166	-0.557874472811207	0.345125723913654	0.369611239699667	0.0539060930068641	0.117298482238378	0.068238108448155	-0.196096343514657	-0.0023686601633766	-0.238399159194987	0.219150221550484	0.48275389448247	0.186283102389437	-0.163253998542086	-0.476428509031089	0.131457647831238	-0.123129844257971	0.0715745152734077	#FF7900
singles-BM0828-CLP-frozen-151103-68	CLP	25.499	-1.9116	0.89186	2.1429	6.2233	0.98449	2.3091	-0.73156	-1.5028	-2.2454	-0.263199498515547	-0.407947932340546	-0.596869625063698	-0.49204305003708	3.32195392205137	-0.985154438436352	-0.72114225860288	-0.746491301859541	-0.672187117530389	1.28941300326752	-1.03673323722716	0.115914197834459	-1.05515419155064	-0.673770970006016	-0.760143918619496	0.21147508809491	0.0494322854650454	0.0455087548381852	-0.119826112270846	-0.132581295616133	0.8560532252114	-0.568166582947491	-0.442616057992546	-0.441903829582914	-0.142411428996339	0.44367640875952	-0.511984181921544	-0.0264615912816196	-0.679873758774889	-0.294450274352861	-0.617807695480276	-0.0076699007227314	#98D9E9
singles-20160617-scATAC-BM1077-CMP-HYC-1	CMP	33.203	-10.02	-3.7952	6.0854	4.0168	0.95663	2.1529	-0.57716	-1.8187	-2.3711	-0.206339909829183	0.945771264117647	0.324144633331366	0.448142952485414	0.260379862523007	-0.134283584692018	-0.0362441226096247	0.701427842590508	1.29795704336539	0.434954101950182	0.251569002476172	-0.0874302805630413	-1.08544856139064	0.610805413788368	-0.693018988415563	-0.503972365491607	0.275486664462711	-0.0997743583658284	0.142847372236073	0.226372936691861	-0.0855296118540743	0.385069283332838	0.319659396823718	0.603514155615297	0.619160094745667	-0.48261096347148	0.3239694360261	0.0463313907480741	0.469678792562024	0.478563081935546	0.227571056353392	-0.0839522234133581	#FFC179
BM1077-CMP-Frozen-160106-49	CMP	36.949	-4.5689	-2.2549	4.9248	2.4363	0.051712	1.8549	-1.1158	-1.4659	-2.2447	-0.204642732176085	-0.626430765802664	-0.575390856901505	-0.586298641510654	-0.535754749132294	0.402436460439268	-0.275172759889457	-0.300923395870095	-0.564015492726704	0.178395764529879	4.1206856712886	-0.18747413481676	1.3105122078055	-0.749184769764294	-0.709242083818216	-0.20508806350746	0.280992687826786	-0.147912773142476	-0.39519797665767	-0.349283925857597	-0.150382231473098	-0.0661378998223214	0.0400250509086518	-0.281346707812106	-0.332480018925783	0.086826960876039	0.404401955429739	0.224591838153755	0.296475106052208	-0.155216584806923	-0.10633957421901	0.497001400961795	#FFC179
BM1077-CMP-Frozen-160106-46	CMP	38.43	-6.1105	-2.4777	5.2913	3.8985	0.63138	1.9528	-0.55493	-1.4859	-2.2233	-0.609032534497761	-0.637669580559852	4.19827904174765	5.32260928316564	0.361774958390601	-1.32849882425183	0.664239915557148	-0.381021344895043	-0.308988950252917	-1.12706051847599	-1.13041057522629	-1.12345050242981	-0.679108204586128	-1.05155109923907	-0.533421901701687	-1.15147861312851	-0.161665694922782	0.215140566376231	0.268828061162285	0.634253361283702	-0.0650286659714773	-0.120665319910023	0.0938473869684656	-0.0840812982975234	-0.289881773260078	-0.0627781288654422	0.152160387255744	-0.0623730660778231	0.106318667769909	-0.0656113950527447	-0.0114380854173075	-0.033013405816627	#FFC179
singles-BM0828-HSC-frozen-151027-50	HSC	36.281	-7.2612	-1.4428	4.3619	2.8888	1.4485	1.5762	-0.33656	-1.3397	-2.3465	-0.367627152911513	-0.811809904756025	-0.622798040788442	-0.600566085699592	-0.846172717703573	-1.08498569772453	-0.938758808274179	-0.866906176778013	-0.597898222415444	-0.085183538339422	0.00705551029250355	-0.690713538856051	-1.17266899849877	-0.401811897562174	-0.642732400283332	-0.931540948203151	-0.270563685439411	-0.209422709154493	-0.224916153929534	-0.26055426113003	-0.124323994375153	0.112026372914286	-0.385493838206891	-0.0564917650827431	-0.0637146250486845	-0.401437619779586	0.290163666678851	-0.128113896877607	0.164744509699756	0.0010211092361099	0.163406087791124	-0.256025043804409	#00441B
BM1077-LMPP-Frozen-160107-71	LMPP	36.205	-2.6511	-0.80731	5.3095	3.2739	-0.16403	1.3164	-0.55531	-1.8559	-2.2891	-0.787488062506639	-0.509008483365427	-0.901202755568134	0.124561048316931	-0.38511859211374	-1.71333459310863	0.163527837009756	-0.695919291754806	-0.341754909122512	-0.180848620979759	-0.732099040328814	1.350568677969	0.218032842055654	-1.46350686573563	0.31967337049524	0.0562827561358585	-0.0844600573109828	0.0743827269122406	-0.0433598687069355	0.232372562934963	-0.0988462743909965	-0.433834097018318	-0.187460277929032	-0.526704332390285	-0.436683504400454	-0.0210824394526716	-0.393845433191961	0.106855084330285	-0.386578373782782	-0.379709301744848	-0.130337634160839	0.0732070708645934	#00AF99
singles-BM0828-MPP-frozen-151103-84	MPP	31.294	-7.8077	-4.7166	4.3711	4.3638	1.632	1.7046	-0.088613	-1.7179	-2.0751	-0.0467235640991636	-0.709008710505479	-0.547150696300433	-0.46399227079705	-0.399626653635503	-0.587651932966336	-0.0446909326304034	0.0109698327167317	-0.507039091508268	-0.750551218526123	0.371353373369519	-0.608025978461535	-0.825423957119571	-0.379695944409894	-0.396164023824043	-0.621509493704893	0.234871176300897	-0.336069749100341	0.405215318201248	0.335763811478385	0.232976863052179	0.835121025780842	0.556641078031035	1.09927206648436	0.862932802214349	-0.773948225911507	0.192736502577727	-0.150297295741432	0.204650362319583	0.743822495309158	0.373407185021398	-0.316669347679538	#46A040
singles-PB1022-mono-160128-90	Mono	28.036	-0.32208	-6.6729	2.6208	1.999	1.5144	1.6831	-0.91906	-1.9501	-2.2746	-0.277838287923234	0.484698265102025	-1.61389292371665	-1.43525956499234	0.453196184540491	0.153389608159754	-0.843129500117647	-0.70586272494301	-0.731670615629888	-0.353593705691098	-0.743493764336698	1.3828304465259	-0.77706627640903	-0.980316619515892	-0.720038993343646	1.34469531336476	0.000124641725278577	0.619538170649143	-0.0857411011258312	-0.200073421741413	0.0168806166524785	-0.461830435695175	-0.244793929517369	-0.4154555380789	-0.480326746251374	0.428536749669742	-0.126235987341955	0.374538013671361	-0.570464799443248	-0.402687827333482	-0.135594997199234	0.394459927420414	#FF5A00
